name,extracted_address,latitude,longitude,url,cleaned_url,url_type,address,addr_cos_sim
Ministop -  One Verandah,"1 Tạ Hiện, Phường Thạnh Mỹ Lợi, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7768961,106.7515739,"https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk","https://www.google.com/maps/place/Ministop%2BOne%2BVerandah/@10.7768961,106.7515739,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s/g/11vpdlvtwk",search+selected_place,"Cửa hàng thương mại số SH11 và SH12, Dự án One Verandah, số 02 đường Bát Nàn, Khu phố 01, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",0.7657127
Ministop -  Lý Thánh Tông,"46 Lý Thánh Tông, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",10.7670654,106.6300416,"https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k","https://www.google.com/maps/place/Ministop%2BL%C3%BD%2BTh%C3%A1nh%2BT%C3%B4ng%2B-%2BS200/@10.7670654,106.6300416,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s/g/11st68zc7k",search+selected_place,"46 Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh.",0.84460944
Ministop -  Đường số 59,"107 Đ. Số 1, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8458136,106.6613865,"https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh","https://www.google.com/maps/place/Ministop%2B%C4%91%C6%B0%E1%BB%9Dng%2Bs%E1%BB%91%2B1/@10.8458136,106.6613865,17z/data=!3m1!4b1!4m6!3m5!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!16s/g/11wq97szbh",search+selected_place,"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",0.8144046
Ministop -  Thạch Lam 2,"113 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7769422,106.6300744,"https://www.google.com/maps/place/MINISTOP/@10.7769422,106.6300744,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!16s/g/11tk27690x","https://www.google.com/maps/place/MINISTOP/@10.7769422,106.6300744,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!16s/g/11tk27690x",search+selected_place,"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",0.8357531
Ministop -  Bùi Quang Là,"92-94 Bùi Quang Là, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8350598,106.6395588,"https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0","https://www.google.com/maps/place/MINISTOP/@10.8350598,106.6395588,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s/g/11jt4g1qq0",search+selected_place,"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",0.8379239
Ministop -  Topaz City,"223 Đ. 154, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8648481,106.8108131,"https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq","https://www.google.com/maps/place/Ministop%2BTopaz%2BHome%2B2/@10.8648481,106.8108131,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s/g/11w3bv9qcq",search+selected_place,"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh.",0.67867243
Ministop -  Đường số 10,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532715,106.6274072,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh","https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh",search+selected_place,"86 – 88 Đường số 10, Phường 13, Quận 06, Thành phố Hồ Chí Minh.",0.8375623
Ministop -  Water Point,"Bắc Sơn, Trảng Bom District, Dong Nai, Vietnam",10.9663656,106.9547279,"https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn","https://www.google.com/maps/place/Mini%2BStop/@10.9663656,106.9547279,17z/data=!3m1!4b1!4m6!3m5!1s0x3174e721466e4a0f:0xcf898445c430840!8m2!3d10.9663656!4d106.9547279!16s/g/11hm427vtn",search+selected_place,"Tầng trệt gian hàng số 02, Trạm xe buýt và khu thương mại dịch vụ thuộc Lô MC5 thuộc khu đô thị mới Vàm Cỏ Đông, Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An.",0.52042764
Ministop -  Akari City,"PJ84+WXV, 77 Võ Văn Kiệt, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7173998,106.6073924,"https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10","https://www.google.com/maps/place/Aeon%2BMinistop%2BAkari%2BCity%2BAK5/@10.7173998,106.6073924,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s/g/11t4cc6r10",search+selected_place,"AK5-00.01 Akari City, 77 Võ Văn Kiệt P.An Lạc, Q.Bình Tân, TP.HCM",0.6508765
Ministop -  Đường số 6,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532715,106.6274072,"https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh","https://www.google.com/maps/place/Ministop/@10.7532715,106.6274072,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s/g/11s86f18rh",search+selected_place,"165 Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TP. HCM",0.79149926
