address,latitude,longitude,url
"33 - 35 Dương Đức Hiền, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.8090078,106.6244186,"https://www.google.com/maps/place/33+D%C6%B0%C6%A1ng+%C4%90%E1%BB%A9c+Hi%E1%BB%81n,+T%C3%A2y+Th%E1%BA%A1nh,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+070000,+Vietnam/@10.8090078,106.6244186,17z/data=!3m1!4b1!4m6!3m5!1s0x31752be22573f57f:0x9a79ad8f87892a9a!8m2!3d10.8090025!4d106.6269935!16s%2Fg%2F11nnkx59s4?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"59 Hoàng Việt, Phường 04, Quận Tân Bình, Thành phố Hồ Chí Minh.",10.7974935,106.6565633,"https://www.google.com/maps/search/59+Ho%C3%A0ng+Vi%E1%BB%87t,+Ph%C6%B0%E1%BB%9Dng+04,+Qu%E1%BA%ADn+T%C3%A2n+B%C3%ACnh,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.7974935,106.6565633,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"352A Âu Dương Lân, Phường Rạch Ông, Quận 8, Thành phố Hồ Chí Minh.",10.7413223,106.6828071,"https://www.google.com/maps/place/352a+%C3%82u+D%C6%B0%C6%A1ng+L%C3%A2n,+Ph%C6%B0%E1%BB%9Dng+R%E1%BA%A1ch+%C3%94ng,+Qu%E1%BA%ADn+8,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7413223,106.6828071,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa8d69c69f3:0xd7e352ec5ce2a55!8m2!3d10.741317!4d106.685382!16s%2Fg%2F11vxpb95x2?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"153A Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh.",10.8047615,106.6448714,"https://www.google.com/maps/place/153A+Ho%C3%A0ng+Hoa+Th%C3%A1m,+Ph%C6%B0%E1%BB%9Dng+13,+T%C3%A2n+B%C3%ACnh,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.8047615,106.6448714,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294671ba6b11:0x5bbd4083b1bea612!8m2!3d10.8047562!4d106.6474463!16s%2Fg%2F11j8h0ls_t?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"368/16 Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8389082,106.6646898,"https://www.google.com/maps/place/368+%C4%90.+Nguy%E1%BB%85n+V%C4%83n+L%C6%B0%E1%BB%A3ng,+Ph%C6%B0%E1%BB%9Dng+16,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8389082,106.6646898,17z/data=!3m1!4b1!4m6!3m5!1s0x317529a8e070f293:0xfe9944a75fb3ab26!8m2!3d10.838884!4d106.6673563!16s%2Fg%2F11ckqmdbzq?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"157 - 157A Nguyễn Chí Thanh, Phường 12, Quận 05, Thành phố Hồ Chí Minh.",10.7590434,106.6625624,"https://www.google.com/maps/place/4Gs+Texas+Bakery+-+Nguy%E1%BB%85n+Ch%C3%AD+Thanh/@10.7590434,106.6625624,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f002ccff36d:0x9b9cf6e79562c02e!8m2!3d10.7590381!4d106.6651373!16s%2Fg%2F11vylx6g2k?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"208 Bùi Văn Ba, Khu phố 2, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh.",10.7504272,106.7325771,"https://www.google.com/maps/place/208+B%C3%B9i+V%C4%83n+Ba,+T%C3%A2n+Thu%E1%BA%ADn+%C4%90%C3%B4ng,+Qu%E1%BA%ADn+7,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+72909,+Vietnam/@10.7504272,106.7325771,17z/data=!3m1!4b1!4m6!3m5!1s0x31752584b568f287:0x96784d035a141875!8m2!3d10.7504219!4d106.735152!16s%2Fg%2F11khmpmy3z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"Lô thương mại TMDV03 tại tầng 1, địa chỉ số 0.08 Chung cư CH3, Đường số 8, Khu dân cư Cityland, Phường 10, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8317692,106.6684465,"https://www.google.com/maps/search/L%C3%B4+th%C6%B0%C6%A1ng+m%E1%BA%A1i+TMDV03+t%E1%BA%A1i+t%E1%BA%A7ng+1,+%C4%91%E1%BB%8Ba+ch%E1%BB%89+s%E1%BB%91+0.08+Chung+c%C6%B0+CH3,+%C4%90%C6%B0%E1%BB%9Dng+s%E1%BB%91+8,+Khu+d%C3%A2n+c%C6%B0+Cityland,+Ph%C6%B0%E1%BB%9Dng+10,+Qu%E1%BA%ADn+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8317692,106.6684465,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"01 Đường số 8, Khu dân cư Vĩnh Lộc, Khu phố 4, Phường Bình Hưng Hòa B, Quận Bình Tân, Thành phố Hồ Chí Minh.",10.8133218,106.5784354,"https://www.google.com/maps/search/01+%C4%90%C6%B0%E1%BB%9Dng+s%E1%BB%91+8,+Khu+d%C3%A2n+c%C6%B0+V%C4%A9nh+L%E1%BB%99c,+Khu+ph%E1%BB%91+4,+Ph%C6%B0%E1%BB%9Dng+B%C3%ACnh+H%C6%B0ng+H%C3%B2a+B,+Qu%E1%BA%ADn+B%C3%ACnh+T%C3%A2n,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8133218,106.5784354,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"353 Lạc Long Quân, Phường 05, Quận 11, Thành phố Hồ Chí Minh.",10.7709914,106.6425692,"https://www.google.com/maps/place/Ministop+L%E1%BA%A1c+Long+Qu%C3%A2n/@10.7709914,106.6425692,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f0021a4c275:0xe0b827355610deaa!8m2!3d10.7709861!4d106.6451441!16s%2Fg%2F11vm9ntpzn?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"367 Đất Mới, Khu phố 5, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh.",10.7847694,106.5775893,"https://www.google.com/maps/search/367+%C4%90%E1%BA%A5t+M%E1%BB%9Bi,+Khu+ph%E1%BB%91+5,+Ph%C6%B0%E1%BB%9Dng+B%C3%ACnh+Tr%E1%BB%8B+%C4%90%C3%B4ng+A,+Qu%E1%BA%ADn+B%C3%ACnh+T%C3%A2n,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.7847694,106.5775893,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"997 Phạm Văn Bạch, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8358249,106.6416231,"https://www.google.com/maps/search/997+Ph%E1%BA%A1m+V%C4%83n+B%E1%BA%A1ch,+Ph%C6%B0%E1%BB%9Dng+12,+Qu%E1%BA%ADn+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8358249,106.6416231,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"Tầng 1&2 – TMDV 03 – Cao ốc RES11, 205 Lạc Long Quân, Phường 03, Quận 11, Thành phố Hồ Chí Minh.",10.7635393,106.639347,"https://www.google.com/maps/place/Chung+c%C6%B0+Res+11/@10.7635393,106.639347,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ff73c1313db:0x9a75f5a5d10ff3c7!8m2!3d10.763534!4d106.6419219!16s%2Fg%2F11h6y1k9fc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"13 Phan Văn Đạt, Phường Bến Nghé, Quận 01, Thành phố Hồ Chí Minh.",10.7752592,106.7025229,"https://www.google.com/maps/place/13+Phan+V%C4%83n+%C4%90%E1%BA%A1t,+B%E1%BA%BFn+Ngh%C3%A9,+Qu%E1%BA%ADn+1,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7752592,106.7025229,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4687f7801f:0xb9c2bb614add7e89!8m2!3d10.7752539!4d106.7050978!16s%2Fg%2F11pcshb1_3?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"126 Lý Tự Trọng, Phường Bến Thành, Quận 01, Thành phố Hồ Chí Minh.",10.7739983,106.6941487,"https://www.google.com/maps/place/QMFW%2BHPC,+126+L%C3%BD+T%E1%BB%B1+Tr%E1%BB%8Dng,+Ph%C6%B0%E1%BB%9Dng+B%E1%BA%BFn+Th%C3%A0nh,+Qu%E1%BA%ADn+1,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.7739983,106.6941487,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f3926d6d059:0x96f1afedfedab93a!8m2!3d10.773993!4d106.6967236!16s%2Fg%2F11k3_rdqdk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"192 - 194 Tân Quý, Phường Tân Quý, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.7917583,106.6180024,"https://www.google.com/maps/place/192+%C4%90.+T%C3%A2n+Qu%C3%BD,+T%C3%A2n+Qu%C3%BD,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7917583,106.6180024,17z/data=!3m1!4b1!4m6!3m5!1s0x31752c070941011b:0x5688f13a277e8264!8m2!3d10.791753!4d106.6205773!16s%2Fg%2F11rp4vfn_8?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"52G Trần Bình Trọng, Phường 05, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",10.8124305,106.6858533,"https://www.google.com/maps/search/52G+Tr%E1%BA%A7n+B%C3%ACnh+Tr%E1%BB%8Dng,+Ph%C6%B0%E1%BB%9Dng+05,+Qu%E1%BA%ADn+B%C3%ACnh+Th%E1%BA%A1nh,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8124305,106.6858533,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"109 Lạc Long Quân, Phường 01, Quận 11, Thành phố Hồ Chí Minh.",10.760474,106.6393488,"https://www.google.com/maps/place/109+L%E1%BA%A1c+Long+Qu%C3%A2n,+Ph%C6%B0%E1%BB%9Dng+3,+Qu%E1%BA%ADn+11,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.760474,106.6393488,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e9010e9999d:0xc66898419dce0481!8m2!3d10.7604687!4d106.6419237!16s%2Fg%2F11xvmq2ydp?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"5 Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh.",10.7692886,106.6635378,"https://www.google.com/maps/place/5+%C4%90.+Th%C3%A0nh+Th%C3%A1i,+Ph%C6%B0%E1%BB%9Dng+14,+Qu%E1%BA%ADn+10,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7692886,106.6635378,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ee78aa1b8eb:0x7f15781f7ef433bd!8m2!3d10.7692833!4d106.6661127!16s%2Fg%2F11f5d2yp1y?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"168 Mã Lò, Khu phố 2, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh.",10.7648271,106.6015729,"https://www.google.com/maps/place/168+M%C3%A3+L%C3%B2,+B%C3%ACnh+Tr%E1%BB%8B+%C4%90%C3%B4ng+A,+B%C3%ACnh+T%C3%A2n,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+736464,+Vietnam/@10.7648271,106.6015729,17z/data=!3m1!4b1!4m6!3m5!1s0x31752c4773592bf5:0xc3ac182fa89c9b9!8m2!3d10.7648218!4d106.6041478!16s%2Fg%2F11rgfl1zrx?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"314 Lê Văn Thọ, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8465067,106.654483,"https://www.google.com/maps/search/314+L%C3%AA+V%C4%83n+Th%E1%BB%8D,+Ph%C6%B0%E1%BB%9Dng+11,+Qu%E1%BA%ADn+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8465067,106.654483,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"1177 Lê Đức Thọ, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8541859,106.6545385,"https://www.google.com/maps/place/1177+%C4%90.+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D,+Ph%C6%B0%E1%BB%9Dng+15,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8541859,106.6545385,17z/data=!3m1!4b1!4m6!3m5!1s0x317529bee001e7d3:0xf745c930b193618b!8m2!3d10.8541806!4d106.6571134!16s%2Fg%2F11vc9p8cpn?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"77B Đường số 2 Cư Xá Lữ Gia, Phường 15, Quận 11, Thành phố Hồ Chí Minh.",10.7718096,106.6521125,"https://www.google.com/maps/place/77B+%C4%90%C6%B0%E1%BB%9Dng+S%E1%BB%91+2,+Ph%C6%B0%E1%BB%9Dng+15,+Qu%E1%BA%ADn+11,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7718096,106.6521125,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ec044e8b2a9:0xfd67c0b8a52d1744!8m2!3d10.7718043!4d106.6546874!16s%2Fg%2F11t40gjcm9?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"786 Nguyễn Kiệm, Phường 03, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8204483,106.6788229,"https://www.google.com/maps/place/786+Nguy%E1%BB%85n+Ki%E1%BB%87m,+Street,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8204483,106.6788229,17z/data=!3m1!4b1!4m6!3m5!1s0x317528e377409409:0x105b85647d3be4da!8m2!3d10.820443!4d106.6813978!16s%2Fg%2F11y332ypp8?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"446 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.7985643,106.6139902,"https://www.google.com/maps/place/446+%C4%90.+T%C3%A2n+K%E1%BB%B3+T%C3%A2n+Qu%C3%BD,+T%C3%A2n+Qu%C3%BD,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7985643,106.6139902,17z/data=!3m1!4b1!4m6!3m5!1s0x31752bf74ffacad7:0x1453c648510f3a03!8m2!3d10.798559!4d106.6165651!16s%2Fg%2F11x7wp3zb0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"Cửa hàng thương mại số SH11 và SH12, Dự án One Verandah, số 02 đường Bát Nàn, Khu phố 01, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",10.7766297,106.7484777,"https://www.google.com/maps/search/C%E1%BB%ADa+h%C3%A0ng+th%C6%B0%C6%A1ng+m%E1%BA%A1i+s%E1%BB%91+SH11+v%C3%A0+SH12,+D%E1%BB%B1+%C3%A1n+One+Verandah,+s%E1%BB%91+02+%C4%91%C6%B0%E1%BB%9Dng+B%C3%A1t+N%C3%A0n,+Khu+ph%E1%BB%91+01,+Ph%C6%B0%E1%BB%9Dng+Th%E1%BA%A1nh+M%E1%BB%B9+L%E1%BB%A3i,+Th%C3%A0nh+ph%E1%BB%91+Th%E1%BB%A7+%C4%90%E1%BB%A9c,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.7766297,106.7484777,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"107 Đường số 01, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8377325,106.6602874,"https://www.google.com/maps/search/107+%C4%90%C6%B0%E1%BB%9Dng+s%E1%BB%91+01,+Ph%C6%B0%E1%BB%9Dng+11,+Qu%E1%BA%ADn+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.8377325,106.6602874,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"5/7A Âu Cơ, Phường 09, Quận Tân Bình, Thành phố Hồ Chí Minh.",10.7755646,106.6480646,"https://www.google.com/maps/place/MINISTOP/@10.7755646,106.6480646,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f152cddb775:0x12da2d3da54b7a75!8m2!3d10.7755593!4d106.6506395!16s%2Fg%2F11kk4jxrwl?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"221/40 Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.78805,106.626613,"https://www.google.com/maps/place/221%2F40+%C4%90.+V%C6%B0%E1%BB%9Dn+L%C3%A0i,+Ph%C3%BA+Th%E1%BB%8D+Ho%C3%A0,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.78805,106.626613,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eaa07444cf5:0x6f90eabc3e2a8170!8m2!3d10.7880447!4d106.6291879!16s%2Fg%2F11tg0yfbd9?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"101A Lý Tự Trọng, Phường Bến Thành, Quận 01, Thành phố Hồ Chí Minh.",10.7742444,106.6950615,"https://www.google.com/maps/place/101a+L%C3%BD+T%E1%BB%B1+Tr%E1%BB%8Dng,+Ph%C6%B0%E1%BB%9Dng+B%E1%BA%BFn+Th%C3%A0nh,+Qu%E1%BA%ADn+1,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.7742444,106.6950615,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f38c2c719bb:0x1ca962252edc09c2!8m2!3d10.7742391!4d106.6976364!16s%2Fg%2F11gff85xm0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"55 Thạch Thị Thanh, Phường Tân Định, Quận 01, Thành phố Hồ Chí Minh",10.790452,106.6895471,"https://www.google.com/maps/place/55+Th%E1%BA%A1ch+Th%E1%BB%8B+Thanh,+Ph%C6%B0%E1%BB%9Dng+T%C3%A2n+%C4%90%E1%BB%8Bnh,+Qu%E1%BA%ADn+1,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.790452,106.6895471,17z/data=!3m1!4b1!4m6!3m5!1s0x317528ccc42b3bdd:0x3a6b7f7643c0d1df!8m2!3d10.7904467!4d106.692122!16s%2Fg%2F11p5tqktc7?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"220/82 Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh",10.8454728,106.6524793,"https://www.google.com/maps/place/Nguy%E1%BB%85n+V%C4%83n+Kh%E1%BB%91i%2FH%E1%BA%BBm+220+T%E1%BB%95+66,+Khu+Ph%E1%BB%91+9,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8454728,106.6524793,17z/data=!3m1!4b1!4m6!3m5!1s0x317529a2d070943f:0xf08873403cd21054!8m2!3d10.8454675!4d106.6550542!16s%2Fg%2F11l5cjhkvr?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"46 Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.7671013,106.6276199,"https://www.google.com/maps/place/46+L%C3%BD+Th%C3%A1nh+T%C3%B4ng,+T%C3%A2n+Th%E1%BB%9Bi+Ho%C3%A0,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7671013,106.6276199,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e9e1604df91:0xad204d560859df61!8m2!3d10.767096!4d106.6301948!16s%2Fg%2F11m6wqy_xc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"143 Đường số 28, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh",10.8438123,106.6785306,"https://www.google.com/maps/place/143+%C4%90.+S%E1%BB%91+28,+Ph%C6%B0%E1%BB%9Dng+6,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8438123,106.6785306,17z/data=!3m1!4b1!4m6!3m5!1s0x31752852117ea4cd:0xb71cd5685f10445c!8m2!3d10.843807!4d106.6811055!16s%2Fg%2F11vstrp3q_?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",10.8573627,106.6484384,"https://www.google.com/maps/place/83+%C4%90.+59,+Ph%C6%B0%E1%BB%9Dng+14,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.8573627,106.6484384,17z/data=!3m1!4b1!4m6!3m5!1s0x317529eacb1a38db:0xa51d372609b0e70d!8m2!3d10.8573574!4d106.6510133!16s%2Fg%2F11tj3lm_r6?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"96 Huỳnh Văn Nghệ, Phường 15 Quận Tân Bình, Thành phố Hồ Chí Minh.",10.8296821,106.6360653,"https://www.google.com/maps/place/96+%C4%90.+Huy%CC%80nh+V%C4%83n+Ngh%C3%AA%CC%A3,+Ph%C6%B0%E1%BB%9Dng+15,+T%C3%A2n+B%C3%ACnh,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.8296821,106.6360653,17z/data=!3m1!4b1!4m6!3m5!1s0x3175297a30b47441:0xf848e563f8083780!8m2!3d10.8296768!4d106.6386402!16s%2Fg%2F11fsjxr5xk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.7790554,106.6222382,"https://www.google.com/maps/place/280+%C4%90.+Th%E1%BA%A1ch+Lam,+Ph%C3%BA+Th%E1%BA%A1nh,+T%C3%A2n+Ph%C3%BA,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh,+Vietnam/@10.7790554,106.6222382,17z/data=!3m1!4b1!4m6!3m5!1s0x31752c1c5d3880f7:0xf1c032cbb546ac56!8m2!3d10.7790501!4d106.6248131!16s%2Fg%2F11j2vtcbtd?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"270A - 272 Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Thành phố Hồ Chí Minh.",10.7756205,106.6368303,"https://www.google.com/maps/place/MINISTOP/@10.7756205,106.6368303,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4fe6ee2313:0x6c3cda2241cdcb63!8m2!3d10.7756152!4d106.6394052!16s%2Fg%2F11tjzm689g?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh.",10.8350651,106.6369839,"https://www.google.com/maps/place/92-94+B%C3%B9i+Quang+L%C3%A0,+Ph%C6%B0%E1%BB%9Dng+12,+G%C3%B2+V%E1%BA%A5p,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh+700000,+Vietnam/@10.8350651,106.6369839,17z/data=!3m1!4b1!4m6!3m5!1s0x317529781361f2c1:0xf65191158d9594f7!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11xt04459t?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh.",10.7390276,106.6710169,"https://www.google.com/maps/search/L%C3%B4+th%C6%B0%C6%A1ng+m%E1%BA%A1i+d%E1%BB%8Bch+v%E1%BB%A5+B1+t%E1%BA%A7ng+1,+Chung+c%C6%B0+Topaz+City+-+39+Cao+L%E1%BB%97,+Ph%C6%B0%E1%BB%9Dng+04,+Qu%E1%BA%ADn+08,+Th%C3%A0nh+ph%E1%BB%91+H%E1%BB%93+Ch%C3%AD+Minh./@10.7390276,106.6710169,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D"
